fact_campaign_key,campaign_key,user_key,event_key,marketing_team_key,country_key,device_key,user_country,user_state,device_type,event_type,user_id,user_name,digital_marketing_team,marketing_place,course_campaign_id,course_campaign_name,course_campaign_start_date,course_campaign_end_date,user_response_time,event_status,event_count,campaign_year,campaign_month,campaign_day
519878,445,80-Margo Humpage,8,1,United States-Texas,2,United States,Texas,laptop,email_no_open,80,Margo Humpage,IND_BDQ_DIGEX,BDQ,4993271395,email_copywriting_170,5/8/2022,5/22/2022,-1,0,1,2022,5,8
520742,79,659-Hall Hollingsby,6,9,United States-Florida,3,United States,Florida,mobile,email_sent,659,Hall Hollingsby,IND_STV_DIGEX,STV,1155936094,email_podcasting_21,5/5/2022,5/19/2022,1651699254,1,1,2022,5,5
520891,989,848-Chelsy Deyes,6,1,United States-Louisiana,1,United States,Louisiana,tablet,email_sent,848,Chelsy Deyes,IND_BDQ_DIGEX,BDQ,9203960929,email_podcasting_98,5/8/2022,5/22/2022,1652018611,1,1,2022,5,8
521482,774,151-Layton Soppett,3,10,United States-North Carolina,1,United States,North Carolina,tablet,email_no_unsubscribe,151,Layton Soppett,IND_VTZ_DIGEX,VTZ,3026504939,email_youtube_marketing_102,5/6/2022,5/20/2022,-1,0,1,2022,5,6
521785,738,620-Scotti McCurtain,3,10,United States-Texas,2,United States,Texas,laptop,email_no_unsubscribe,620,Scotti McCurtain,IND_VTZ_DIGEX,VTZ,7556950514,email_podcasting_176,5/4/2022,5/18/2022,-1,0,1,2022,5,4
522159,540,807-Loraine Perrat,1,10,United States-Georgia,1,United States,Georgia,tablet,email_click,807,Loraine Perrat,IND_VTZ_DIGEX,VTZ,1503655261,email_podcasting_45,5/4/2022,5/18/2022,-1,1,1,2022,5,4
522331,599,585-Redford Dansie,2,1,United States-Texas,1,United States,Texas,tablet,email_no_click,585,Redford Dansie,IND_BDQ_DIGEX,BDQ,5606789566,email_email_marketing_154,5/7/2022,5/21/2022,-1,0,1,2022,5,7
522446,812,239-Raynard Giabuzzi,2,1,United States-Virginia,3,United States,Virginia,mobile,email_no_click,239,Raynard Giabuzzi,IND_BDQ_DIGEX,BDQ,859138070,email_youtube_marketing_98,5/8/2022,5/22/2022,-1,0,1,2022,5,8
522670,801,40-Aguistin Alner,2,1,United States-Florida,1,United States,Florida,tablet,email_no_click,40,Aguistin Alner,IND_BDQ_DIGEX,BDQ,7596535194,email_email_marketing_91,5/8/2022,5/22/2022,-1,0,1,2022,5,8
523662,134,407-Axel Prout,6,9,United States-Texas,1,United States,Texas,tablet,email_sent,407,Axel Prout,IND_STV_DIGEX,STV,9344637555,email_podcasting_2,5/8/2022,5/22/2022,1651973588,1,1,2022,5,8
524124,419,183-Stafani Schwier,8,10,United States-Wisconsin,1,United States,Wisconsin,tablet,email_no_open,183,Stafani Schwier,IND_VTZ_DIGEX,VTZ,4688653484,email_google_analytics_187,5/7/2022,5/21/2022,-1,0,1,2022,5,7
524843,553,100-Gar Brecknall,4,10,United States-Colorado,1,United States,Colorado,tablet,email_unsubscribe,100,Gar Brecknall,IND_VTZ_DIGEX,VTZ,3167785233,email_youtube_marketing_88,5/5/2022,5/19/2022,1651785433,1,1,2022,5,5
524994,237,965-Westbrook Wellard,4,10,United States-New York,3,United States,New York,mobile,email_unsubscribe,965,Westbrook Wellard,IND_VTZ_DIGEX,VTZ,8430139931,email_youtube_marketing_11,5/5/2022,5/19/2022,1651809157,1,1,2022,5,5
525007,433,107-Urbain Woods,4,1,United States-Georgia,2,United States,Georgia,laptop,email_unsubscribe,107,Urbain Woods,IND_BDQ_DIGEX,BDQ,2069642526,email_copywriting_168,5/7/2022,5/21/2022,-1,1,1,2022,5,7
525294,434,29-Lolita Jennings,4,1,United States-Florida,3,United States,Florida,mobile,email_unsubscribe,29,Lolita Jennings,IND_BDQ_DIGEX,BDQ,9642521911,email_podcasting_6,5/7/2022,5/21/2022,1651988740,1,1,2022,5,7
525491,704,808-Yankee Nurny,6,10,United States-Texas,1,United States,Texas,tablet,email_sent,808,Yankee Nurny,IND_VTZ_DIGEX,VTZ,8947797111,email_email_marketing_36,5/3/2022,5/17/2022,1651600527,1,1,2022,5,3
525574,834,618-Kerwin Genery,6,10,United States-Texas,3,United States,Texas,mobile,email_sent,618,Kerwin Genery,IND_VTZ_DIGEX,VTZ,167206265,email_podcasting_12,5/1/2022,5/15/2022,1651354225,1,1,2022,5,1
526549,359,393-Hailee Stockings,7,1,United States-Tennessee,2,United States,Tennessee,laptop,email_open,393,Hailee Stockings,IND_BDQ_DIGEX,BDQ,1630614238,email_youtube_marketing_184,5/4/2022,5/18/2022,1651652368,1,1,2022,5,4
526955,394,699-Kasey Makinson,7,10,United States-Massachusetts,3,United States,Massachusetts,mobile,email_open,699,Kasey Makinson,IND_VTZ_DIGEX,VTZ,2063983534,email_youtube_marketing_10,5/5/2022,5/19/2022,1651811694,1,1,2022,5,5
527383,284,405-Archibaldo Peterken,4,9,United States-New York,3,United States,New York,mobile,email_unsubscribe,405,Archibaldo Peterken,IND_STV_DIGEX,STV,5032713570,email_social_media_marketing_199,5/8/2022,5/22/2022,-1,1,1,2022,5,8
528343,718,650-Amalea Westell,6,1,United States-Pennsylvania,2,United States,Pennsylvania,laptop,email_sent,650,Amalea Westell,IND_BDQ_DIGEX,BDQ,1487171730,email_podcasting_72,5/4/2022,5/18/2022,1651682282,1,1,2022,5,4
528508,598,599-Ina Santora,6,10,United States-Kentucky,1,United States,Kentucky,tablet,email_sent,599,Ina Santora,IND_VTZ_DIGEX,VTZ,6975373205,email_email_marketing_4,5/7/2022,5/21/2022,1651882945,1,1,2022,5,7
529319,455,93-Karlan Elkins,4,1,United States-Florida,2,United States,Florida,laptop,email_unsubscribe,93,Karlan Elkins,IND_BDQ_DIGEX,BDQ,3732601293,email_google_analytics_55,5/1/2022,5/15/2022,1651443686,1,1,2022,5,1
529368,234,9-Adeline Misselbrook,4,10,United States-Texas,1,United States,Texas,tablet,email_unsubscribe,9,Adeline Misselbrook,IND_VTZ_DIGEX,VTZ,1489443282,email_copywriting_82,5/5/2022,5/19/2022,1651840805,1,1,2022,5,5
529925,356,71-Kala McFarlan,7,10,United States-Kentucky,1,United States,Kentucky,tablet,email_open,71,Kala McFarlan,IND_VTZ_DIGEX,VTZ,3369471752,email_podcasting_29,5/4/2022,5/18/2022,1651718338,1,1,2022,5,4
530070,912,739-Lloyd Calverd,8,10,United States-District of Columbia,1,United States,District of Columbia,tablet,email_no_open,739,Lloyd Calverd,IND_VTZ_DIGEX,VTZ,2140709136,email_podcasting_111,5/5/2022,5/19/2022,-1,0,1,2022,5,5
531259,526,426-Tabbatha Serginson,6,10,United States-Texas,3,United States,Texas,mobile,email_sent,426,Tabbatha Serginson,IND_VTZ_DIGEX,VTZ,4875094183,email_youtube_marketing_82,5/4/2022,5/18/2022,1651686419,1,1,2022,5,4
531605,746,959-Loree Brittles,7,1,United States-Indiana,1,United States,Indiana,tablet,email_open,959,Loree Brittles,IND_BDQ_DIGEX,BDQ,1976155185,email_email_marketing_98,5/5/2022,5/19/2022,1651785840,1,1,2022,5,5
531991,521,565-Nona Klimochkin,7,10,United States-California,1,United States,California,tablet,email_open,565,Nona Klimochkin,IND_VTZ_DIGEX,VTZ,3569800237,email_podcasting_75,5/4/2022,5/18/2022,1651677309,1,1,2022,5,4
532277,120,306-Wallie Bru,7,10,United States-Tennessee,3,United States,Tennessee,mobile,email_open,306,Wallie Bru,IND_VTZ_DIGEX,VTZ,8947278750,email_podcasting_69,5/7/2022,5/21/2022,1651946759,1,1,2022,5,7
532643,352,946-Lucine Cardew,6,1,United States-Tennessee,1,United States,Tennessee,tablet,email_sent,946,Lucine Cardew,IND_BDQ_DIGEX,BDQ,2532503475,email_email_marketing_18,5/4/2022,5/18/2022,1651639771,1,1,2022,5,4
532692,771,545-Marget Ferrao,6,9,United States-Texas,1,United States,Texas,tablet,email_sent,545,Marget Ferrao,IND_STV_DIGEX,STV,7145363380,email_podcasting_195,5/6/2022,5/20/2022,1651784651,1,1,2022,5,6
532847,751,622-Kyle Nisbet,6,2,United States-Indiana,1,United States,Indiana,tablet,email_sent,622,Kyle Nisbet,IND_CCU_DIGEX,CCU,4682767542,email_email_marketing_43,5/5/2022,5/19/2022,1651715361,1,1,2022,5,5
532993,900,477-Gizela Doles,6,10,United States-Iowa,3,United States,Iowa,mobile,email_sent,477,Gizela Doles,IND_VTZ_DIGEX,VTZ,3871340472,email_digital_marketing_41,5/4/2022,5/18/2022,1651606479,1,1,2022,5,4
533054,310,565-Nona Klimochkin,6,9,United States-California,1,United States,California,tablet,email_sent,565,Nona Klimochkin,IND_STV_DIGEX,STV,8484751546,email_podcasting_71,5/1/2022,5/15/2022,1651386137,1,1,2022,5,1
533099,587,874-Inglebert Sandford,6,10,United States-Texas,2,United States,Texas,laptop,email_sent,874,Inglebert Sandford,IND_VTZ_DIGEX,VTZ,6496076219,email_podcasting_96,5/6/2022,5/20/2022,1651841982,1,1,2022,5,6
533138,898,244-Fonzie Sparhawk,6,5,United States-North Carolina,1,United States,North Carolina,tablet,email_sent,244,Fonzie Sparhawk,IND_ISK_DIGEX,ISK,4668259772,email_youtube_marketing_180,5/4/2022,5/18/2022,1651660757,1,1,2022,5,4
533254,599,440-Nan Hobson,6,1,United States-Florida,1,United States,Florida,tablet,email_sent,440,Nan Hobson,IND_BDQ_DIGEX,BDQ,5606789566,email_email_marketing_154,5/7/2022,5/21/2022,1651884410,1,1,2022,5,7
534568,490,317-Owen Clowley,7,8,United States-Illinois,3,United States,Illinois,mobile,email_open,317,Owen Clowley,IND_PAT_DIGEX,PAT,2108807756,email_podcasting_186,5/2/2022,5/16/2022,-1,1,1,2022,5,2
534636,580,295-Kelly Kwiek,8,8,United States-Florida,2,United States,Florida,laptop,email_no_open,295,Kelly Kwiek,IND_PAT_DIGEX,PAT,1711342602,email_marketing_strategy_88,5/6/2022,5/20/2022,-1,0,1,2022,5,6
534764,107,55-Fifine Thirlaway,7,10,United States-Illinois,1,United States,Illinois,tablet,email_open,55,Fifine Thirlaway,IND_VTZ_DIGEX,VTZ,5237821197,email_copywriting_113,5/7/2022,5/21/2022,1651952937,1,1,2022,5,7
534881,658,824-Idalia Deboy,7,10,United States-Oregon,3,United States,Oregon,mobile,email_open,824,Idalia Deboy,IND_VTZ_DIGEX,VTZ,6540962649,email_youtube_marketing_10,5/1/2022,5/15/2022,1651411896,1,1,2022,5,1
534947,902,214-Kyle Fitchet,6,1,United States-Virginia,2,United States,Virginia,laptop,email_sent,214,Kyle Fitchet,IND_BDQ_DIGEX,BDQ,8683205584,email_marketing_strategy_193,5/4/2022,5/18/2022,1651677250,1,2,2022,5,4
536133,438,158-Maurits Jurgensen,7,9,United States-Iowa,3,United States,Iowa,mobile,email_open,158,Maurits Jurgensen,IND_STV_DIGEX,STV,2883624348,email_email_marketing_52,5/8/2022,5/22/2022,1652091659,1,1,2022,5,8
536848,376,584-Jere Cowlam,6,1,United States-Texas,1,United States,Texas,tablet,email_sent,584,Jere Cowlam,IND_BDQ_DIGEX,BDQ,1435410920,email_google_analytics_132,5/4/2022,5/18/2022,1651613605,1,2,2022,5,4
536937,723,48-Julius Feak,6,2,United States-Florida,2,United States,Florida,laptop,email_sent,48,Julius Feak,IND_CCU_DIGEX,CCU,529228009,email_podcasting_81,5/4/2022,5/18/2022,1651626283,1,1,2022,5,4
536981,930,57-Alexandr Shardlow,6,1,United States-Florida,3,United States,Florida,mobile,email_sent,57,Alexandr Shardlow,IND_BDQ_DIGEX,BDQ,6631503337,email_youtube_marketing_8,5/5/2022,5/19/2022,1651711585,1,1,2022,5,5
537181,890,298-Sunshine Ortmann,6,8,United States-Hawaii,2,United States,Hawaii,laptop,email_sent,298,Sunshine Ortmann,IND_PAT_DIGEX,PAT,4169865197,email_podcasting_130,5/4/2022,5/18/2022,1651603599,1,1,2022,5,4
537568,360,349-Coralie Knuckles,8,10,United States-Florida,1,United States,Florida,tablet,email_no_open,349,Coralie Knuckles,IND_VTZ_DIGEX,VTZ,3065189461,email_youtube_marketing_64,5/4/2022,5/18/2022,-1,0,1,2022,5,4
537678,238,752-Jannel Wesson,7,2,United States-Arkansas,1,United States,Arkansas,tablet,email_open,752,Jannel Wesson,IND_CCU_DIGEX,CCU,3047464456,email_podcasting_6,5/5/2022,5/19/2022,1651733819,1,1,2022,5,5
537682,648,94-Deni McLachlan,8,7,United States-Illinois,2,United States,Illinois,laptop,email_no_open,94,Deni McLachlan,IND_MYQ_DIGEX,MYQ,8443998393,email_copywriting_92,5/1/2022,5/15/2022,-1,0,2,2022,5,1
537729,308,918-Mercy McVane,7,10,United States-West Virginia,3,United States,West Virginia,mobile,email_open,918,Mercy McVane,IND_VTZ_DIGEX,VTZ,4575848654,email_podcasting_135,5/1/2022,5/15/2022,-1,1,1,2022,5,1
538044,615,920-Cathrin Henrichs,8,1,United States-Pennsylvania,3,United States,Pennsylvania,mobile,email_no_open,920,Cathrin Henrichs,IND_BDQ_DIGEX,BDQ,4199288333,email_podcasting_95,5/7/2022,5/21/2022,-1,0,1,2022,5,7
538531,391,76-Loni Jouandet,6,10,United States-Idaho,2,United States,Idaho,laptop,email_sent,76,Loni Jouandet,IND_VTZ_DIGEX,VTZ,7288550389,email_youtube_marketing_194,5/5/2022,5/19/2022,1651754148,1,1,2022,5,5
538615,725,130-Kenyon Sinnie,6,1,United States-California,1,United States,California,tablet,email_sent,130,Kenyon Sinnie,IND_BDQ_DIGEX,BDQ,3332192760,email_email_marketing_60,5/4/2022,5/18/2022,1651651534,1,1,2022,5,4
538671,918,529-Eddy Postans,6,10,United States-California,1,United States,California,tablet,email_sent,529,Eddy Postans,IND_VTZ_DIGEX,VTZ,3899320824,email_podcasting_58,5/5/2022,5/19/2022,1651725617,1,1,2022,5,5
538988,908,216-Gustavus Bramich,8,9,United States-Indiana,1,United States,Indiana,tablet,email_no_open,216,Gustavus Bramich,IND_STV_DIGEX,STV,8571317658,email_youtube_marketing_200,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1716926,251,76-Loni Jouandet,6,9,United States-Idaho,2,United States,Idaho,laptop,email_sent,76,Loni Jouandet,IND_STV_DIGEX,STV,1068708387,email_youtube_marketing_118,5/6/2022,5/20/2022,1651838658,1,1,2022,5,6
1717596,222,363-Benjamen Mallaby,3,1,United States-California,1,United States,California,tablet,email_no_unsubscribe,363,Benjamen Mallaby,IND_BDQ_DIGEX,BDQ,8786798987,email_podcasting_189,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1718390,643,154-Ethelred Jirak,2,4,United States-Indiana,1,United States,Indiana,tablet,email_no_click,154,Ethelred Jirak,IND_DEL_DIGEX,DEL,8062307263,email_podcasting_129,5/8/2022,5/22/2022,-1,0,1,2022,5,8
1718672,647,500-Lia Grunbaum,7,10,United States-District of Columbia,3,United States,District of Columbia,mobile,email_open,500,Lia Grunbaum,IND_VTZ_DIGEX,VTZ,8993638314,email_podcasting_110,5/1/2022,5/15/2022,1651406755,1,1,2022,5,1
1719106,248,597-Roley Eitter,8,10,United States-California,1,United States,California,tablet,email_no_open,597,Roley Eitter,IND_VTZ_DIGEX,VTZ,4253975062,email_youtube_marketing_46,5/6/2022,5/20/2022,-1,0,1,2022,5,6
1719117,715,24-Jereme Giacovelli,7,6,United States-Texas,1,United States,Texas,tablet,email_open,24,Jereme Giacovelli,IND_IXC_DIGEX,IXC,6537871166,email_copywriting_173,5/3/2022,5/17/2022,-1,1,1,2022,5,3
1719331,414,281-Brian Steventon,3,10,United States-Arizona,1,United States,Arizona,tablet,email_no_unsubscribe,281,Brian Steventon,IND_VTZ_DIGEX,VTZ,4017926681,email_copywriting_120,5/6/2022,5/20/2022,-1,0,1,2022,5,6
1719775,169,710-Aubrette Monkeman,2,8,United States-Pennsylvania,1,United States,Pennsylvania,tablet,email_no_click,710,Aubrette Monkeman,IND_PAT_DIGEX,PAT,5739087252,email_podcasting_99,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1720020,229,49-Ned Founds,5,10,United States-Indiana,2,United States,Indiana,laptop,email_bounce,49,Ned Founds,IND_VTZ_DIGEX,VTZ,6509448459,email_youtube_marketing_133,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1720122,603,261-Taite O' Ronan,1,10,United States-Texas,3,United States,Texas,mobile,email_click,261,Taite O' Ronan,IND_VTZ_DIGEX,VTZ,3402428024,email_youtube_marketing_124,5/7/2022,5/21/2022,-1,1,1,2022,5,7
1720597,863,65-Yardley Guard,2,1,United States-California,3,United States,California,mobile,email_no_click,65,Yardley Guard,IND_BDQ_DIGEX,BDQ,187261539,email_podcasting_82,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1721078,119,324-Donn Bouts,3,10,United States-Kentucky,3,United States,Kentucky,mobile,email_no_unsubscribe,324,Donn Bouts,IND_VTZ_DIGEX,VTZ,7124083753,email_podcasting_109,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1721268,541,140-Adriano Lysons,3,9,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,140,Adriano Lysons,IND_STV_DIGEX,STV,6337056787,email_youtube_marketing_108,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1721294,327,910-Jerad Lanaway,7,1,United States-Texas,3,United States,Texas,mobile,email_open,910,Jerad Lanaway,IND_BDQ_DIGEX,BDQ,9104873807,email_podcasting_193,5/2/2022,5/16/2022,1651471729,1,1,2022,5,2
1722028,451,318-Coral Bentham3,5,1,United States-California,3,United States,California,mobile,email_bounce,318,Coral Bentham3,IND_BDQ_DIGEX,BDQ,9935521389,email_podcasting_18,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1722233,83,144-Franz Jako,8,10,United States-Maryland,1,United States,Maryland,tablet,email_no_open,144,Franz Jako,IND_VTZ_DIGEX,VTZ,2475875615,email_podcasting_103,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1722249,45,340-Katrinka Buye,2,2,United States-Arizona,3,United States,Arizona,mobile,email_no_click,340,Katrinka Buye,IND_CCU_DIGEX,CCU,7580884925,email_youtube_marketing_88,5/3/2022,5/17/2022,-1,0,1,2022,5,3
1722993,795,681-Bea Lockhart,7,1,United States-Tennessee,1,United States,Tennessee,tablet,email_open,681,Bea Lockhart,IND_BDQ_DIGEX,BDQ,1873434235,email_internet_marketing_1,5/7/2022,5/21/2022,1651884113,1,1,2022,5,7
1723398,107,660-Trix Kimbling,5,10,United States-Florida,1,United States,Florida,tablet,email_bounce,660,Trix Kimbling,IND_VTZ_DIGEX,VTZ,5237821197,email_copywriting_113,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1723486,980,668-Bennie Driscoll,1,10,United States-Ohio,1,United States,Ohio,tablet,email_click,668,Bennie Driscoll,IND_VTZ_DIGEX,VTZ,2681296706,email_podcasting_11,5/7/2022,5/21/2022,-1,1,1,2022,5,7
1723537,532,852-Nikita Ledeker,2,10,United States-Georgia,3,United States,Georgia,mobile,email_no_click,852,Nikita Ledeker,IND_VTZ_DIGEX,VTZ,971290792,email_youtube_marketing_109,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1723631,944,110-Eydie Yurkiewicz,3,10,United States-Texas,1,United States,Texas,tablet,email_no_unsubscribe,110,Eydie Yurkiewicz,IND_VTZ_DIGEX,VTZ,137220391,email_podcasting_158,5/6/2022,5/20/2022,-1,0,1,2022,5,6
1724027,430,753-Gaston Lebbon,5,1,United States-Florida,1,United States,Florida,tablet,email_bounce,753,Gaston Lebbon,IND_BDQ_DIGEX,BDQ,9705641862,email_youtube_marketing_196,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1724085,757,219-Bernete Mouat,5,10,United States-Montana,2,United States,Montana,laptop,email_bounce,219,Bernete Mouat,IND_VTZ_DIGEX,VTZ,2730715320,email_podcasting_104,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1724198,327,131-Nehemiah Ferron,3,1,United States-Florida,2,United States,Florida,laptop,email_no_unsubscribe,131,Nehemiah Ferron,IND_BDQ_DIGEX,BDQ,9104873807,email_podcasting_193,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1724203,72,676-Katha Lafranconi,5,5,United States-District of Columbia,2,United States,District of Columbia,laptop,email_bounce,676,Katha Lafranconi,IND_ISK_DIGEX,ISK,6144355847,email_podcasting_13,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1724272,814,194-Christian Ingleston,1,10,United States-California,1,United States,California,tablet,email_click,194,Christian Ingleston,IND_VTZ_DIGEX,VTZ,8565306445,email_podcasting_34,5/8/2022,5/22/2022,1652066310,1,1,2022,5,8
1724310,905,839-Daile Gomes,1,9,United States-Alabama,2,United States,Alabama,laptop,email_click,839,Daile Gomes,IND_STV_DIGEX,STV,9646591582,email_google_analytics_60,5/4/2022,5/18/2022,1651727679,1,1,2022,5,4
1724484,213,594-Mitchael Bowgen,5,10,United States-Virginia,1,United States,Virginia,tablet,email_bounce,594,Mitchael Bowgen,IND_VTZ_DIGEX,VTZ,9719145056,email_podcasting_168,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1725507,60,356-Richard Flintoff,8,8,United States-Texas,1,United States,Texas,tablet,email_no_open,356,Richard Flintoff,IND_PAT_DIGEX,PAT,4429264139,email_youtube_marketing_8,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1726379,120,610-Gayle Azemar,8,10,United States-Texas,1,United States,Texas,tablet,email_no_open,610,Gayle Azemar,IND_VTZ_DIGEX,VTZ,8947278750,email_podcasting_69,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1726416,387,629-Ewen Deeks,7,10,United States-Florida,1,United States,Florida,tablet,email_open,629,Ewen Deeks,IND_VTZ_DIGEX,VTZ,8094238291,email_youtube_marketing_34,5/5/2022,5/19/2022,1651777808,1,1,2022,5,5
1727081,363,57-Alexandr Shardlow,6,10,United States-Florida,3,United States,Florida,mobile,email_sent,57,Alexandr Shardlow,IND_VTZ_DIGEX,VTZ,3855430446,email_youtube_marketing_165,5/4/2022,5/18/2022,1651669654,1,1,2022,5,4
1727320,631,474-Sybila Gherardesci,6,2,United States-Minnesota,2,United States,Minnesota,laptop,email_sent,474,Sybila Gherardesci,IND_CCU_DIGEX,CCU,9383088435,email_podcasting_197,5/8/2022,5/22/2022,1652014238,1,1,2022,5,8
1727902,459,957-Maritsa Greve,3,10,United States-Texas,2,United States,Texas,laptop,email_no_unsubscribe,957,Maritsa Greve,IND_VTZ_DIGEX,VTZ,7714351519,email_email_marketing_126,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1727975,145,983-Gar Kaminski,3,8,United States-New York,3,United States,New York,mobile,email_no_unsubscribe,983,Gar Kaminski,IND_PAT_DIGEX,PAT,7978253473,email_podcasting_143,5/8/2022,5/22/2022,-1,0,1,2022,5,8
1728355,130,194-Christian Ingleston,3,1,United States-California,1,United States,California,tablet,email_no_unsubscribe,194,Christian Ingleston,IND_BDQ_DIGEX,BDQ,4736945842,email_youtube_marketing_59,5/8/2022,5/22/2022,-1,0,1,2022,5,8
1729028,319,547-Rolando Willshaw,1,10,United States-Massachusetts,2,United States,Massachusetts,laptop,email_click,547,Rolando Willshaw,IND_VTZ_DIGEX,VTZ,3310239721,email_podcasting_77,5/2/2022,5/16/2022,1651559087,1,1,2022,5,2
1729047,767,707-Morna Ellaman,1,10,United States-Alaska,3,United States,Alaska,mobile,email_click,707,Morna Ellaman,IND_VTZ_DIGEX,VTZ,6016078883,email_podcasting_184,5/6/2022,5/20/2022,1651940965,1,1,2022,5,6
1729228,327,486-Dalis Dunseath,3,1,United States-Minnesota,1,United States,Minnesota,tablet,email_no_unsubscribe,486,Dalis Dunseath,IND_BDQ_DIGEX,BDQ,9104873807,email_podcasting_193,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1729552,574,627-Zeb Iggalden,1,10,United States-Utah,1,United States,Utah,tablet,email_click,627,Zeb Iggalden,IND_VTZ_DIGEX,VTZ,7362207085,email_podcasting_77,5/5/2022,5/19/2022,-1,1,1,2022,5,5
1729847,483,370-Lea Kuhwald,2,5,United States-Texas,3,United States,Texas,mobile,email_no_click,370,Lea Kuhwald,IND_ISK_DIGEX,ISK,6860283610,email_podcasting_65,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1730324,117,411-Sephira Dewes,8,10,United States-Florida,2,United States,Florida,laptop,email_no_open,411,Sephira Dewes,IND_VTZ_DIGEX,VTZ,5041753512,email_podcasting_59,5/7/2022,5/21/2022,-1,0,1,2022,5,7
1731069,529,244-Fonzie Sparhawk,8,1,United States-North Carolina,1,United States,North Carolina,tablet,email_no_open,244,Fonzie Sparhawk,IND_BDQ_DIGEX,BDQ,7946644264,email_podcasting_117,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1731980,479,742-Sileas Whitlaw,1,10,United States-Wisconsin,2,United States,Wisconsin,laptop,email_click,742,Sileas Whitlaw,IND_VTZ_DIGEX,VTZ,6992462555,email_youtube_marketing_89,5/2/2022,5/16/2022,-1,1,1,2022,5,2
1732178,891,250-Mahmud Valero,6,8,United States-Florida,3,United States,Florida,mobile,email_sent,250,Mahmud Valero,IND_PAT_DIGEX,PAT,5207716360,email_podcasting_3,5/4/2022,5/18/2022,1651686607,1,1,2022,5,4
1732418,9,46-Christen Remer,8,10,United States-Pennsylvania,3,United States,Pennsylvania,mobile,email_no_open,46,Christen Remer,IND_VTZ_DIGEX,VTZ,4222930148,email_youtube_marketing_80,5/1/2022,5/15/2022,-1,0,1,2022,5,1
1732780,940,820-Antonin Donaghie,7,10,United States-Florida,1,United States,Florida,tablet,email_open,820,Antonin Donaghie,IND_VTZ_DIGEX,VTZ,2478838990,email_podcasting_187,5/6/2022,5/20/2022,-1,1,1,2022,5,6
1733091,691,836-Ninetta Kundert,3,1,United States-North Carolina,1,United States,North Carolina,tablet,email_no_unsubscribe,836,Ninetta Kundert,IND_BDQ_DIGEX,BDQ,6281651030,email_podcasting_37,5/2/2022,5/16/2022,-1,0,1,2022,5,2
1733985,84,423-Georgette Fifoot,3,1,United States-Kentucky,3,United States,Kentucky,mobile,email_no_unsubscribe,423,Georgette Fifoot,IND_BDQ_DIGEX,BDQ,1314361694,email_youtube_marketing_114,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1734293,681,153-Arielle Fetherstonhaugh,1,10,United States-Florida,2,United States,Florida,laptop,email_click,153,Arielle Fetherstonhaugh,IND_VTZ_DIGEX,VTZ,4903684768,email_podcasting_142,5/2/2022,5/16/2022,-1,1,1,2022,5,2
1734986,369,80-Margo Humpage,8,10,United States-Texas,2,United States,Texas,laptop,email_no_open,80,Margo Humpage,IND_VTZ_DIGEX,VTZ,856740411,email_google_analytics_71,5/4/2022,5/18/2022,-1,0,1,2022,5,4
1735137,750,440-Nan Hobson,3,10,United States-Florida,1,United States,Florida,tablet,email_no_unsubscribe,440,Nan Hobson,IND_VTZ_DIGEX,VTZ,7068928110,email_podcasting_170,5/5/2022,5/19/2022,-1,0,1,2022,5,5
1735512,219,817-Darcy Thripp,7,10,United States-West Virginia,3,United States,West Virginia,mobile,email_open,817,Darcy Thripp,IND_VTZ_DIGEX,VTZ,4142670476,email_podcasting_129,5/4/2022,5/18/2022,1651722136,1,1,2022,5,4
1735635,695,132-Winne Wake,1,8,United States-Florida,2,United States,Florida,laptop,email_click,132,Winne Wake,IND_PAT_DIGEX,PAT,4491791961,email_podcasting_46,5/3/2022,5/17/2022,-1,1,1,2022,5,3
1735669,735,343-Easter Dooland,5,9,United States-California,3,United States,California,mobile,email_bounce,343,Easter Dooland,IND_STV_DIGEX,STV,5204511202,email_podcasting_137,5/4/2022,5/18/2022,-1,0,1,2022,5,4
